studyName,"Date GMT",Island,Colony,"Band Number","Weight (g)"
PAL1011,2011-02-10,HUM,BCH,0,3400
PAL1011,2011-02-10,HUM,BCH,0,3500
PAL1011,2011-02-10,HUM,BCH,0,3200
PAL1011,2011-02-10,HUM,BCH,0,2975
PAL1011,2011-02-10,HUM,BCH,0,2400
PAL1011,2011-02-10,HUM,BCH,0,3525
PAL1011,2011-02-10,HUM,BCH,0,3350
PAL1011,2011-02-10,HUM,BCH,0,3350
PAL1011,2011-02-10,HUM,BCH,0,3375
PAL1011,2011-02-10,HUM,BCH,0,3150
PAL1011,2011-02-10,HUM,BCH,0,2250
PAL1011,2011-02-10,HUM,BCH,0,3350
PAL1011,2011-02-10,HUM,BCH,0,3450
PAL1011,2011-02-10,HUM,BCH,0,3725
PAL1011,2011-02-10,HUM,BCH,0,2900
PAL1011,2011-02-10,HUM,BCH,0,3400
PAL1011,2011-02-10,HUM,BCH,0,3450
PAL1011,2011-02-10,HUM,BCH,0,3375
PAL1011,2011-02-10,HUM,BCH,0,3125
PAL1011,2011-02-10,HUM,BCH,0,2900
PAL1011,2011-02-10,HUM,BCH,0,2975
PAL1011,2011-02-10,HUM,BCH,0,3525
PAL1011,2011-02-10,HUM,BCH,0,3200
PAL1011,2011-02-10,HUM,BCH,0,2750
PAL1011,2011-02-10,HUM,BCH,0,2900
PAL1011,2011-02-10,HUM,BCH,0,3450
PAL1011,2011-02-10,HUM,BCH,0,2975
PAL1011,2011-02-10,HUM,BCH,0,2575
PAL1011,2011-02-10,HUM,BCH,0,3150
PAL1011,2011-02-10,HUM,BCH,0,3750
PAL1011,2011-02-10,HUM,BCH,0,2800
PAL1011,2011-02-10,HUM,BCH,0,3175
PAL1011,2011-02-10,HUM,BCH,0,2800
PAL1011,2011-02-10,HUM,BCH,0,3000
PAL1011,2011-02-10,HUM,BCH,0,3450
PAL1011,2011-02-10,HUM,BCH,0,3600
PAL1011,2011-02-10,HUM,BCH,0,3350
PAL1011,2011-02-10,HUM,BCH,0,2550
PAL1011,2011-02-10,HUM,BCH,0,2850
PAL1011,2011-02-10,HUM,BCH,0,3300
PAL1011,2011-02-10,HUM,BCH,0,2750
PAL1011,2011-02-10,HUM,BCH,0,2900
PAL1011,2011-02-10,HUM,BCH,0,3200
PAL1011,2011-02-10,HUM,BCH,0,2825
PAL1011,2011-02-10,HUM,BCH,0,2975
PAL1011,2011-02-10,HUM,BCH,0,3250
PAL1011,2011-02-10,HUM,BCH,0,3300
PAL1011,2011-02-10,HUM,BCH,0,2275
PAL1011,2011-02-10,HUM,BCH,0,3000
PAL1011,2011-02-10,HUM,BCH,0,2700
PAL1011,2011-02-10,HUM,BCH,0,3050
PAL1011,2011-02-10,HUM,BCH,0,2375
PAL1011,2011-02-10,HUM,BCH,0,3000
PAL1011,2011-02-10,HUM,BCH,0,3400
PAL1011,2011-02-10,HUM,BCH,0,3750
PAL1011,2011-02-12,HUM,BCH,0,2950
PAL1011,2011-02-12,HUM,BCH,0,2750
PAL1011,2011-02-12,HUM,BCH,0,2450
PAL1011,2011-02-12,HUM,BCH,0,3025
PAL1011,2011-02-12,HUM,BCH,0,2850
PAL1011,2011-02-12,HUM,BCH,0,2500
PAL1011,2011-02-12,HUM,BCH,0,3750
PAL1011,2011-02-12,HUM,BCH,0,3225
PAL1011,2011-02-12,HUM,BCH,0,2850
PAL1011,2011-02-12,HUM,BCH,0,3050
PAL1011,2011-02-12,HUM,BCH,0,3000
PAL1011,2011-02-12,HUM,BCH,0,3100
PAL1011,2011-02-12,HUM,BCH,0,3400
PAL1011,2011-02-12,HUM,BCH,0,3100
PAL1011,2011-02-12,HUM,BCH,0,2975
PAL1011,2011-02-12,HUM,BCH,0,3175
PAL1011,2011-02-12,HUM,BCH,0,2800
PAL1011,2011-02-12,HUM,BCH,0,2925
PAL1011,2011-02-12,HUM,BCH,0,2975
PAL1011,2011-02-12,HUM,BCH,0,3000
PAL1011,2011-02-12,HUM,BCH,0,3300
PAL1011,2011-02-12,HUM,BCH,0,3100
PAL1011,2011-02-12,HUM,BCH,0,2750
PAL1011,2011-02-12,HUM,BCH,0,2950
PAL1011,2011-02-12,HUM,BCH,0,3150
PAL1011,2011-02-12,HUM,BCH,0,2825
PAL1011,2011-02-12,HUM,BCH,0,3050
PAL1011,2011-02-12,HUM,BCH,0,3775
PAL1011,2011-02-12,HUM,BCH,0,2800
PAL1011,2011-02-12,HUM,BCH,0,3125
PAL1011,2011-02-12,HUM,BCH,0,2950
PAL1011,2011-02-12,HUM,BCH,0,2725
PAL1011,2011-02-12,HUM,BCH,0,2600
PAL1011,2011-02-12,HUM,BCH,0,2975
PAL1011,2011-02-12,HUM,BCH,0,2600
PAL1011,2011-02-12,HUM,BCH,0,3400
PAL1011,2011-02-12,HUM,BCH,0,2425
PAL1011,2011-02-12,HUM,BCH,0,2900
PAL1011,2011-02-12,HUM,BCH,0,3200
PAL1011,2011-02-12,HUM,BCH,0,3125
PAL1011,2011-02-12,HUM,BCH,0,3550
PAL1011,2011-02-15,HUM,BCH,0,2950
PAL1011,2011-02-15,HUM,BCH,0,2800
PAL1011,2011-02-15,HUM,BCH,0,2925
PAL1112,2012-01-30,HUM,BCH,0,2925
PAL1112,2012-02-03,HUM,BCH,0,3375
PAL1112,2012-02-03,HUM,BCH,0,3225
PAL1112,2012-02-05,HUM,BCH,0,3050
PAL1112,2012-02-05,HUM,BCH,0,2750
PAL1112,2012-02-05,HUM,BCH,0,3350
PAL1112,2012-02-05,HUM,BCH,0,3200
PAL1112,2012-02-05,HUM,BCH,0,3050
PAL1112,2012-02-05,HUM,BCH,0,3500
PAL1112,2012-02-05,HUM,BCH,0,2850
PAL1112,2012-02-05,HUM,BCH,0,3200
PAL1112,2012-02-05,HUM,BCH,0,3200
PAL1112,2012-02-05,HUM,BCH,0,3300
PAL1112,2012-02-05,HUM,BCH,0,2500
PAL1112,2012-02-05,HUM,BCH,0,2800
PAL1112,2012-02-05,HUM,BCH,0,3900
PAL1112,2012-02-07,HUM,BCH,0,3500
PAL1112,2012-02-07,HUM,BCH,0,3275
PAL1112,2012-02-07,HUM,BCH,0,3100
PAL1112,2012-02-07,HUM,BCH,0,3175
PAL1112,2012-02-07,HUM,BCH,0,2575
PAL1112,2012-02-07,HUM,BCH,0,3200
PAL1112,2012-02-07,HUM,BCH,0,2800
PAL1112,2012-02-07,HUM,BCH,0,3050
PAL1112,2012-02-07,HUM,BCH,0,2650
PAL1112,2012-02-07,HUM,BCH,0,2775
PAL1112,2012-02-07,HUM,BCH,0,3225
PAL1112,2012-02-07,HUM,BCH,0,3300
PAL1112,2012-02-07,HUM,BCH,0,2550
PAL1112,2012-02-07,HUM,BCH,0,3650
PAL1112,2012-02-07,HUM,BCH,0,2650
PAL1112,2012-02-07,HUM,BCH,0,2650
PAL1112,2012-02-07,HUM,BCH,0,3125
PAL1112,2012-02-07,HUM,BCH,0,3200
PAL1112,2012-02-07,HUM,BCH,0,3500
PAL1112,2012-02-07,HUM,BCH,0,3125
PAL1112,2012-02-09,HUM,BCH,0,2650
PAL1112,2012-02-09,HUM,BCH,0,3150
PAL1112,2012-02-09,HUM,BCH,0,3550
PAL1112,2012-02-09,HUM,BCH,0,3200
PAL1112,2012-02-09,HUM,BCH,0,3050
PAL1112,2012-02-09,HUM,BCH,0,2950
PAL1112,2012-02-09,HUM,BCH,0,3600
PAL1112,2012-02-09,HUM,BCH,0,3450
PAL1112,2012-02-09,HUM,BCH,0,3350
PAL1112,2012-02-09,HUM,BCH,0,2400
PAL1112,2012-02-09,HUM,BCH,0,3150
PAL1112,2012-02-09,HUM,BCH,0,3350
PAL1112,2012-02-09,HUM,BCH,0,3200
PAL1112,2012-02-09,HUM,BCH,0,2900
PAL1112,2012-02-09,HUM,BCH,0,2850
PAL1112,2012-02-09,HUM,BCH,0,3150
PAL1112,2012-02-09,HUM,BCH,0,3100
PAL1112,2012-02-09,HUM,BCH,0,2975
PAL1112,2012-02-12,HUM,BCH,0,2650
PAL1112,2012-02-12,HUM,BCH,0,3200
PAL1112,2012-02-12,HUM,BCH,0,3300
PAL1112,2012-02-12,HUM,BCH,0,3600
PAL1112,2012-02-12,HUM,BCH,0,3250
PAL1112,2012-02-12,HUM,BCH,0,2500
PAL1112,2012-02-12,HUM,BCH,0,3500
PAL1112,2012-02-12,HUM,BCH,0,3100
PAL1112,2012-02-12,HUM,BCH,0,3250
PAL1112,2012-02-12,HUM,BCH,0,3600
PAL1112,2012-02-12,HUM,BCH,0,2950
PAL1112,2012-02-12,HUM,BCH,0,3150
PAL1112,2012-02-12,HUM,BCH,0,2900
PAL1112,2012-02-12,HUM,BCH,0,2550
PAL1112,2012-02-12,HUM,BCH,0,3500
PAL1112,2012-02-12,HUM,BCH,0,2850
PAL1112,2012-02-12,HUM,BCH,0,3550
PAL1112,2012-02-12,HUM,BCH,0,3450
PAL1112,2012-02-12,HUM,BCH,0,2750
PAL1112,2012-02-12,HUM,BCH,0,2950
PAL1112,2012-02-12,HUM,BCH,0,3650
PAL1112,2012-02-12,HUM,BCH,0,3350
PAL1112,2012-02-12,HUM,BCH,0,3100
PAL1112,2012-02-12,HUM,BCH,0,3500
PAL1112,2012-02-12,HUM,BCH,0,3250
PAL1112,2012-02-12,HUM,BCH,0,3400
PAL1112,2012-02-12,HUM,BCH,0,3100
PAL1112,2012-02-12,HUM,BCH,0,2450
PAL1112,2012-02-12,HUM,BCH,0,2000
PAL1112,2012-02-12,HUM,BCH,0,2950
PAL1112,2012-02-14,HUM,BCH,0,2850
PAL1112,2012-02-14,HUM,BCH,0,3600
PAL1112,2012-02-14,HUM,BCH,0,2575
PAL1112,2012-02-14,HUM,BCH,0,3300
PAL1112,2012-02-14,HUM,BCH,0,2850
PAL1112,2012-02-14,HUM,BCH,0,3000
PAL1112,2012-02-14,HUM,BCH,0,2650
PAL1112,2012-02-14,HUM,BCH,0,2475
PAL1112,2012-02-14,HUM,BCH,0,3300
PAL1112,2012-02-14,HUM,BCH,0,2600
PAL1112,2012-02-16,HUM,BCH,0,3000
PAL1112,2012-02-16,HUM,BCH,0,2550
PAL1213,2013-02-06,HUM,BCH,0,2750
PAL1213,2013-02-06,HUM,BCH,0,2600
PAL1213,2013-02-06,HUM,BCH,0,2950
PAL1213,2013-02-06,HUM,BCH,0,3125
PAL1213,2013-02-06,HUM,BCH,0,2400
PAL1213,2013-02-06,HUM,BCH,0,3350
PAL1213,2013-02-08,HUM,BCH,0,3000
PAL1213,2013-02-08,HUM,BCH,0,3150
PAL1213,2013-02-08,HUM,BCH,0,2875
PAL1213,2013-02-08,HUM,BCH,0,3700
PAL1213,2013-02-08,HUM,BCH,0,3150
PAL1213,2013-02-08,HUM,BCH,0,2600
PAL1213,2013-02-08,HUM,BCH,0,2700
PAL1213,2013-02-08,HUM,BCH,0,3150
PAL1213,2013-02-08,HUM,BCH,0,2950
PAL1213,2013-02-08,HUM,BCH,0,3150
PAL1213,2013-02-08,HUM,BCH,0,3350
PAL1213,2013-02-08,HUM,BCH,0,2800
PAL1213,2013-02-08,HUM,BCH,0,3200
PAL1213,2013-02-08,HUM,BCH,0,2950
PAL1213,2013-02-08,HUM,BCH,0,3350
PAL1213,2013-02-10,HUM,BCH,0,3200
PAL1213,2013-02-10,HUM,BCH,0,2550
PAL1213,2013-02-10,HUM,BCH,0,2975
PAL1213,2013-02-10,HUM,BCH,0,3250
PAL1213,2013-02-10,HUM,BCH,0,3750
PAL1213,2013-02-10,HUM,BCH,0,3350
PAL1213,2013-02-10,HUM,BCH,0,2525
PAL1213,2013-02-10,HUM,BCH,0,2900
PAL1213,2013-02-10,HUM,BCH,0,3475
PAL1213,2013-02-10,HUM,BCH,0,2800
PAL1213,2013-02-10,HUM,BCH,0,2850
PAL1213,2013-02-10,HUM,BCH,0,3200
PAL1213,2013-02-10,HUM,BCH,0,3000
PAL1213,2013-02-10,HUM,BCH,0,3225
PAL1213,2013-02-10,HUM,BCH,0,3075
PAL1213,2013-02-10,HUM,BCH,0,3125
PAL1213,2013-02-10,HUM,BCH,0,3150
PAL1213,2013-02-10,HUM,BCH,0,2975
PAL1213,2013-02-10,HUM,BCH,0,3300
PAL1213,2013-02-10,HUM,BCH,0,3050
PAL1213,2013-02-10,HUM,BCH,0,2550
PAL1213,2013-02-10,HUM,BCH,0,3525
PAL1213,2013-02-10,HUM,BCH,0,3400
PAL1213,2013-02-10,HUM,BCH,0,3100
PAL1213,2013-02-10,HUM,BCH,0,2850
PAL1213,2013-02-12,HUM,BCH,0,3350
PAL1213,2013-02-12,HUM,BCH,0,3100
PAL1213,2013-02-12,HUM,BCH,0,2850
PAL1213,2013-02-12,HUM,BCH,0,3450
PAL1213,2013-02-12,HUM,BCH,0,3375
PAL1213,2013-02-12,HUM,BCH,0,2975
PAL1213,2013-02-12,HUM,BCH,0,2750
PAL1213,2013-02-12,HUM,BCH,0,2700
PAL1213,2013-02-12,HUM,BCH,0,2850
PAL1213,2013-02-12,HUM,BCH,0,3800
PAL1213,2013-02-12,HUM,BCH,0,3525
PAL1213,2013-02-12,HUM,BCH,0,2900
PAL1213,2013-02-12,HUM,BCH,0,3125
PAL1213,2013-02-12,HUM,BCH,0,2950
PAL1213,2013-02-12,HUM,BCH,0,3350
PAL1213,2013-02-12,HUM,BCH,0,3150
PAL1213,2013-02-12,HUM,BCH,0,3100
PAL1213,2013-02-12,HUM,BCH,0,3250
PAL1213,2013-02-12,HUM,BCH,0,3225
PAL1213,2013-02-12,HUM,BCH,0,3550
PAL1213,2013-02-12,HUM,BCH,0,2900
PAL1213,2013-02-12,HUM,BCH,0,3050
PAL1213,2013-02-12,HUM,BCH,0,3375
PAL1213,2013-02-12,HUM,BCH,0,2950
PAL1213,2013-02-12,HUM,BCH,0,2975
PAL1213,2013-02-12,HUM,BCH,0,3200
PAL1213,2013-02-12,HUM,BCH,0,2800
PAL1213,2013-02-12,HUM,BCH,0,3000
PAL1213,2013-02-12,HUM,BCH,0,2750
PAL1213,2013-02-12,HUM,BCH,0,3250
PAL1213,2013-02-14,HUM,BCH,0,3350
PAL1213,2013-02-14,HUM,BCH,0,3350
PAL1213,2013-02-14,HUM,BCH,0,3550
PAL1213,2013-02-14,HUM,BCH,0,2650
PAL1213,2013-02-14,HUM,BCH,0,3575
PAL1213,2013-02-14,HUM,BCH,0,3350
PAL1213,2013-02-14,HUM,BCH,0,3000
PAL1213,2013-02-14,HUM,BCH,0,3000
PAL1213,2013-02-14,HUM,BCH,0,2950
PAL1213,2013-02-14,HUM,BCH,0,3225
PAL1213,2013-02-14,HUM,BCH,0,3100
PAL1213,2013-02-14,HUM,BCH,0,3350
PAL1213,2013-02-14,HUM,BCH,0,3050
PAL1213,2013-02-14,HUM,BCH,0,2500
PAL1213,2013-02-14,HUM,BCH,0,3800
PAL1213,2013-02-14,HUM,BCH,0,3050
PAL1213,2013-02-14,HUM,BCH,0,2800
PAL1213,2013-02-14,HUM,BCH,0,2900
PAL1213,2013-02-14,HUM,BCH,0,3150
PAL1213,2013-02-14,HUM,BCH,0,2725
PAL1213,2013-02-14,HUM,BCH,0,3400
PAL1213,2013-02-14,HUM,BCH,0,3775
PAL1213,2013-02-14,HUM,BCH,0,3075
PAL1213,2013-02-14,HUM,BCH,0,2350
PAL1213,2013-02-14,HUM,BCH,0,2775
PAL1213,2013-02-14,HUM,BCH,0,3750
PAL1213,2013-02-14,HUM,BCH,0,2950
PAL1213,2013-02-14,HUM,BCH,0,3050
PAL1213,2013-02-14,HUM,BCH,0,2925
PAL1213,2013-02-14,HUM,BCH,0,3450
PAL1213,2013-02-14,HUM,BCH,0,3150
PAL1213,2013-02-14,HUM,BCH,0,3250
PAL1213,2013-02-14,HUM,BCH,0,2950
PAL1213,2013-02-14,HUM,BCH,0,3400
PAL1213,2013-02-14,HUM,BCH,0,2700
PAL1213,2013-02-14,HUM,BCH,0,2700
PAL1213,2013-02-14,HUM,BCH,0,2900
PAL1213,2013-02-14,HUM,BCH,0,3350
PAL1213,2013-02-14,HUM,BCH,0,2650
PAL1213,2013-02-14,HUM,BCH,0,2400
PAL1213,2013-02-14,HUM,BCH,0,2700
PAL1213,2013-02-14,HUM,BCH,0,2775
PAL1213,2013-02-14,HUM,BCH,0,2550
PAL1213,2013-02-16,HUM,BCH,0,2700
PAL1213,2013-02-16,HUM,BCH,0,2750
PAL1213,2013-02-16,HUM,BCH,0,3125
PAL1213,2013-02-16,HUM,BCH,0,3100
PAL1213,2013-02-16,HUM,BCH,0,2650
PAL1213,2013-02-16,HUM,BCH,0,3300
PAL1213,2013-02-16,HUM,BCH,0,2850
PAL1213,2013-02-16,HUM,BCH,0,2075
PAL1213,2013-02-16,HUM,BCH,0,3050
PAL1213,2013-02-16,HUM,BCH,0,2750
PAL1213,2013-02-16,HUM,BCH,0,2750
PAL1213,2013-02-16,HUM,BCH,0,3250
PAL1213,2013-02-16,HUM,BCH,0,2700
PAL1213,2013-02-18,HUM,BCH,0,2950
PAL1213,2013-02-18,HUM,BCH,0,3250
PAL1213,2013-02-18,HUM,BCH,0,2550
PAL1213,2013-02-18,HUM,BCH,0,3075
PAL1213,2013-02-18,HUM,BCH,0,3175
PAL1213,2013-02-18,HUM,BCH,0,2750
PAL1213,2013-02-18,HUM,BCH,0,3600
PAL1213,2013-02-18,HUM,BCH,0,3050
PAL1213,2013-02-18,HUM,BCH,0,3450
PAL1213,2013-02-18,HUM,BCH,0,3050
PAL1213,2013-02-18,HUM,BCH,0,2950
PAL1213,2013-02-18,HUM,BCH,0,2900
PAL1213,2013-02-18,HUM,BCH,0,2600
PAL1213,2013-02-18,HUM,BCH,0,3100
PAL1213,2013-02-18,HUM,BCH,0,2575
PAL1213,2013-02-18,HUM,BCH,0,3450
PAL1213,2013-02-18,HUM,BCH,0,2500
PAL1213,2013-02-18,HUM,BCH,0,3350
PAL1213,2013-02-18,HUM,BCH,0,2700
PAL1213,2013-02-18,HUM,BCH,0,2700
PAL1213,2013-02-18,HUM,BCH,0,2400
PAL1213,2013-02-18,HUM,BCH,0,2650
PAL1213,2013-02-18,HUM,BCH,0,3150
PAL1213,2013-02-20,HUM,BCH,0,3400
PAL1213,2013-02-22,HUM,BCH,0,2600
PAL1314,2014-02-05,HUM,BCH,0,2950
PAL1314,2014-02-07,HUM,BCH,0,3500
PAL1314,2014-02-07,HUM,BCH,0,3250
PAL1314,2014-02-07,HUM,BCH,0,3550
PAL1314,2014-02-07,HUM,BCH,0,3600
PAL1314,2014-02-07,HUM,BCH,0,3000
PAL1314,2014-02-07,HUM,BCH,0,3850
PAL1314,2014-02-09,HUM,BCH,0,3525
PAL1314,2014-02-09,HUM,BCH,0,3100
PAL1314,2014-02-09,HUM,BCH,0,3625
PAL1314,2014-02-09,HUM,BCH,0,2950
PAL1314,2014-02-09,HUM,BCH,0,3000
PAL1314,2014-02-09,HUM,BCH,0,2950
PAL1314,2014-02-09,HUM,BCH,0,3300
PAL1314,2014-02-09,HUM,BCH,0,3850
PAL1314,2014-02-09,HUM,BCH,0,3200
PAL1314,2014-02-09,HUM,BCH,0,3825
PAL1314,2014-02-09,HUM,BCH,0,3400
PAL1314,2014-02-09,HUM,BCH,0,3650
PAL1314,2014-02-09,HUM,BCH,0,4000
PAL1314,2014-02-09,HUM,BCH,0,3200
PAL1314,2014-02-09,HUM,BCH,0,3200
PAL1314,2014-02-09,HUM,BCH,0,3400
PAL1314,2014-02-09,HUM,BCH,0,3550
PAL1314,2014-02-09,HUM,BCH,0,3300
PAL1314,2014-02-09,HUM,BCH,0,3000
PAL1314,2014-02-09,HUM,BCH,0,3700
PAL1314,2014-02-09,HUM,BCH,0,3250
PAL1314,2014-02-09,HUM,BCH,0,3100
PAL1314,2014-02-09,HUM,BCH,0,3500
PAL1314,2014-02-09,HUM,BCH,0,3500
PAL1314,2014-02-09,HUM,BCH,0,3500
PAL1314,2014-02-09,HUM,BACK,0,3700
PAL1314,2014-02-09,HUM,BACK,0,3200
PAL1314,2014-02-09,HUM,BACK,0,3700
PAL1314,2014-02-09,HUM,BACK,0,3450
PAL1314,2014-02-11,HUM,BCH,0,0
PAL1314,2014-02-11,HUM,BACK,0,0
PAL1314,2014-02-12,HUM,BCH,0,3600
PAL1314,2014-02-12,HUM,BCH,0,3050
PAL1314,2014-02-12,HUM,BCH,0,3500
PAL1314,2014-02-12,HUM,BCH,0,3300
PAL1314,2014-02-12,HUM,BCH,0,3100
PAL1314,2014-02-12,HUM,BCH,0,3800
PAL1314,2014-02-12,HUM,BCH,0,2600
PAL1314,2014-02-12,HUM,BCH,0,3150
PAL1314,2014-02-12,HUM,BCH,0,3100
PAL1314,2014-02-12,HUM,BCH,0,3600
PAL1314,2014-02-12,HUM,BCH,0,2850
PAL1314,2014-02-12,HUM,BCH,0,4150
PAL1314,2014-02-12,HUM,BCH,0,3700
PAL1314,2014-02-12,HUM,BCH,0,3050
PAL1314,2014-02-12,HUM,BCH,0,3675
PAL1314,2014-02-12,HUM,BCH,0,3250
PAL1314,2014-02-12,HUM,BCH,0,3050
PAL1314,2014-02-12,HUM,BCH,0,3450
PAL1314,2014-02-12,HUM,BCH,0,3350
PAL1314,2014-02-12,HUM,BCH,0,3200
PAL1314,2014-02-12,HUM,BCH,0,3250
PAL1314,2014-02-12,HUM,BCH,0,3025
PAL1314,2014-02-12,HUM,BCH,0,3900
PAL1314,2014-02-12,HUM,BCH,0,3000
PAL1314,2014-02-12,HUM,BCH,0,3400
PAL1314,2014-02-12,HUM,BCH,0,3275
PAL1314,2014-02-12,HUM,BCH,0,3000
PAL1314,2014-02-12,HUM,BCH,0,3150
PAL1314,2014-02-12,HUM,BCH,0,2900
PAL1314,2014-02-12,HUM,BCH,0,3450
PAL1314,2014-02-12,HUM,BCH,0,3350
PAL1314,2014-02-12,HUM,BCH,0,3500
PAL1314,2014-02-12,HUM,BCH,0,3225
PAL1314,2014-02-12,HUM,BCH,0,3600
PAL1314,2014-02-12,HUM,BCH,0,3650
PAL1314,2014-02-12,HUM,BCH,0,3000
PAL1314,2014-02-12,HUM,BCH,0,3250
PAL1314,2014-02-12,HUM,BCH,0,3050
PAL1314,2014-02-12,HUM,BCH,0,3850
PAL1314,2014-02-12,HUM,BCH,0,3100
PAL1314,2014-02-12,HUM,BCH,0,3100
PAL1314,2014-02-12,HUM,BCH,0,3425
PAL1314,2014-02-12,HUM,BCH,0,3300
PAL1314,2014-02-12,HUM,BCH,0,3650
PAL1314,2014-02-12,HUM,BACK,0,0
PAL1314,2014-02-14,HUM,BCH,0,2700
PAL1314,2014-02-14,HUM,BCH,0,3550
PAL1314,2014-02-14,HUM,BCH,0,3100
PAL1314,2014-02-14,HUM,BCH,0,3100
PAL1314,2014-02-14,HUM,BCH,0,2550
PAL1314,2014-02-14,HUM,BCH,0,3850
PAL1314,2014-02-14,HUM,BCH,0,3200
PAL1314,2014-02-14,HUM,BCH,0,3700
PAL1314,2014-02-14,HUM,BCH,0,3250
PAL1314,2014-02-14,HUM,BCH,0,2850
PAL1314,2014-02-14,HUM,BCH,0,3200
PAL1314,2014-02-14,HUM,BCH,0,3000
PAL1314,2014-02-14,HUM,BCH,0,3200
PAL1314,2014-02-14,HUM,BCH,0,3000
PAL1314,2014-02-14,HUM,BCH,0,3025
PAL1314,2014-02-14,HUM,BCH,0,3250
PAL1314,2014-02-14,HUM,BCH,0,3425
PAL1314,2014-02-14,HUM,BCH,0,3000
PAL1314,2014-02-14,HUM,BCH,0,3650
PAL1314,2014-02-14,HUM,BCH,0,3175
PAL1314,2014-02-14,HUM,BCH,0,2950
PAL1314,2014-02-14,HUM,BCH,0,2850
PAL1314,2014-02-14,HUM,BCH,0,3325
PAL1314,2014-02-14,HUM,BCH,0,3325
PAL1314,2014-02-14,HUM,BCH,0,3100
PAL1314,2014-02-14,HUM,BCH,0,2350
PAL1314,2014-02-14,HUM,BCH,0,2900
PAL1314,2014-02-14,HUM,BCH,0,3025
PAL1314,2014-02-14,HUM,BCH,0,3500
PAL1314,2014-02-14,HUM,BCH,0,3125
PAL1314,2014-02-14,HUM,BCH,0,3350
PAL1314,2014-02-14,HUM,BCH,0,3025
PAL1314,2014-02-14,HUM,BCH,0,2725
PAL1314,2014-02-14,HUM,BCH,0,3300
PAL1314,2014-02-14,HUM,BCH,0,3450
PAL1314,2014-02-14,HUM,BCH,0,3600
PAL1314,2014-02-14,HUM,BCH,0,3300
PAL1314,2014-02-14,HUM,BCH,0,2900
PAL1314,2014-02-14,HUM,BCH,0,3625
PAL1314,2014-02-14,HUM,BCH,0,2850
PAL1314,2014-02-14,HUM,BCH,0,2750
PAL1314,2014-02-14,HUM,BCH,0,3150
PAL1314,2014-02-14,HUM,BCH,0,3100
PAL1314,2014-02-14,HUM,BCH,0,3450
PAL1314,2014-02-14,HUM,BCH,0,3250
PAL1314,2014-02-14,HUM,BCH,0,3275
PAL1314,2014-02-14,HUM,BCH,0,3300
PAL1314,2014-02-14,HUM,BCH,0,3550
PAL1314,2014-02-14,HUM,BCH,0,3550
PAL1314,2014-02-14,HUM,BCH,0,3200
PAL1314,2014-02-14,HUM,BCH,0,3350
PAL1314,2014-02-14,HUM,BCH,0,3050
PAL1314,2014-02-14,HUM,BCH,0,3225
PAL1314,2014-02-14,HUM,BCH,0,3000
PAL1314,2014-02-14,HUM,BCH,0,2750
PAL1314,2014-02-14,HUM,BCH,0,2950
PAL1314,2014-02-14,HUM,BCH,0,3250
PAL1314,2014-02-14,HUM,BCH,0,3700
PAL1314,2014-02-14,HUM,BCH,0,2700
PAL1314,2014-02-14,HUM,BCH,0,2700
PAL1314,2014-02-14,HUM,BCH,0,3100
PAL1314,2014-02-14,HUM,BCH,0,2750
PAL1314,2014-02-14,HUM,BCH,0,3100
PAL1314,2014-02-14,HUM,BCH,0,3450
PAL1314,2014-02-14,HUM,BCH,0,2950
PAL1314,2014-02-14,HUM,BCH,0,2900
PAL1314,2014-02-16,HUM,BCH,0,3300
PAL1314,2014-02-16,HUM,BCH,0,3050
PAL1314,2014-02-16,HUM,BCH,0,3000
PAL1314,2014-02-16,HUM,BCH,0,3200
PAL1314,2014-02-16,HUM,BCH,0,2900
PAL1314,2014-02-16,HUM,BCH,0,2150
PAL1314,2014-02-16,HUM,BCH,0,3375
PAL1314,2014-02-16,HUM,BCH,0,3350
PAL1314,2014-02-16,HUM,BCH,0,3600
PAL1314,2014-02-16,HUM,BCH,0,3000
PAL1314,2014-02-16,HUM,BCH,0,2750
PAL1314,2014-02-16,HUM,BCH,0,3100
PAL1314,2014-02-16,HUM,BCH,0,2700
PAL1314,2014-02-16,HUM,BCH,0,3000
PAL1314,2014-02-16,HUM,BCH,0,3150
PAL1314,2014-02-16,HUM,BCH,0,3500
PAL1314,2014-02-16,HUM,BCH,0,2650
PAL1314,2014-02-16,HUM,BCH,0,3500
PAL1314,2014-02-16,HUM,BCH,0,2600
PAL1314,2014-02-16,HUM,BCH,0,2700
PAL1314,2014-02-16,HUM,BCH,0,3075
PAL1314,2014-02-16,HUM,BCH,0,2900
PAL1314,2014-02-16,HUM,BCH,0,2900
PAL1314,2014-02-16,HUM,BCH,0,2875
PAL1314,2014-02-16,HUM,BCH,0,3350
PAL1314,2014-02-16,HUM,BCH,0,3075
PAL1314,2014-02-16,HUM,BCH,0,3275
PAL1314,2014-02-16,HUM,BCH,0,3650
PAL1314,2014-02-16,HUM,BCH,0,3075
PAL1314,2014-02-16,HUM,BCH,0,2725
PAL1314,2014-02-16,HUM,BCH,0,3350
PAL1314,2014-02-16,HUM,BCH,0,3400
PAL1314,2014-02-16,HUM,BCH,0,3225
PAL1415,2015-02-07,HUM,BCH,0,2120
PAL1415,2015-02-07,HUM,BCH,0,2500
PAL1415,2015-02-07,HUM,BCH,0,2640
